idx,dust_av,age,mass,tauGyr
146,0.8172249092744551,0.8986708365725391,9.654611727435453,0.5081667595116987
147,0.19358812628569602,0.6989643666233755,8.40844961778308,0.10074016725305893
148,0.04075973963141606,1.1854432901932426,8.130430223137358,0.4459076856549867
149,0.001,0.18806512515299212,8.34046902526759,0.061251495166028985
150,0.001,3.2098868430091767,8.048050861043157,0.9635490237180196
151,0.001,0.6444687790270464,7.696194609241347,0.3770633084963236
152,0.001,1.2207649600359254,8.876451185181233,0.253588051652718
153,0.2951562851507379,0.2939761272375465,7.815904768953657,0.14726897732503771
154,0.2352017014941777,0.6163151987947335,7.8056476390267004,0.1825033962883909
155,0.166515646708685,1.7253897271005942,7.631692203534494,9.6300707525653
156,0.14188708800175154,0.3636993359185749,7.8668062694306835,0.2879441822883035
157,0.03313879996011868,2.1127567198172867,10.291331483274627,0.2620440100099403
158,0.008594319512007887,4.55556030562034,8.182323928503484,4.735501601830543
159,0.017807493875416358,0.11092006716157686,7.266567959168622,0.014688862475612078
160,0.2477689675377385,2.8382720312243856,8.605758406362908,6.7447531658208275
161,0.005630675271550359,1.3228349770311951,7.897278152308594,0.16380184161198133
162,0.001,0.5538544163467315,8.005537811490957,0.11441243326913145
163,0.0631553520285306,0.3106317404892062,8.45544834650581,0.24473541892442585
164,0.0030850028644837306,1.0617247208960117,8.470925061221358,0.275190913434818
165,0.1227133878425529,0.5428930056935375,7.392105912766239,0.18163143968188503
166,0.6973644027355478,0.4208436764947905,9.21046319808214,0.16348518870124
167,0.09863493504243914,0.4649303812789008,8.950032581756972,0.3299147706428118
168,0.001,0.978439113491684,8.134758283951097,0.4424421636320263
169,0.15662401620871955,0.4530682789786585,8.194491997319625,0.09035475548524537
170,0.001,0.3925397924670952,7.698026426858518,0.010405919782481331
171,0.5629841245912798,0.07283315579783389,7.796275978487389,0.02609334922425456
172,1.2973923040202495,0.1462999631553615,8.827474320304027,0.013250846519840924
173,0.001,2.938038298137061,8.20430062895575,2.5124657166771622
174,0.04086061493654178,0.4030450759307795,8.649541228966562,0.1577226379750895
175,0.1375970549832137,0.32070837128316904,7.687249364062437,0.011193184413911794
176,0.01718691205847388,0.6602820824068965,8.124568744734713,0.436365699883114
177,0.3507491107453128,0.10896450969262876,7.835888289460822,0.011161206254980951
178,0.9743803176845248,0.07147087941894333,8.862746485082448,0.03298467266557725
179,0.07181872436798191,0.2778817494867521,8.348352475741484,0.13510094575995565
180,0.14871150591637025,0.6407049794691412,7.867392051522553,0.3661821855402629
181,0.08985874647317675,2.6757910568978778,9.304566721729444,1.02826781947924
182,0.001,0.5551727892937248,7.547630252478122,0.14127466170361566
183,0.001,0.5906886079977951,8.24778218081331,0.5557106386179929
184,0.060908575198734514,0.3705655541820412,7.46254807704861,0.17045661992779268
185,0.1511614124218629,1.2774773085021631,9.123950941018927,7.740840886923921
186,0.001,0.4938708543724682,8.18233774170897,2.439912011354862
187,0.001,0.1791342601902423,7.241693965845505,0.19469424121665616
188,0.6513334782492476,0.8999469428824133,8.640752247793356,0.9217447956118122
189,0.11865489844625315,0.6682201856778018,8.884196383756791,0.5755643329000723
190,0.10542360320770172,0.6290130088814436,8.019922766511447,0.5908872116881924
191,0.14539613158084694,1.7559426698321987,8.246281082373063,0.1186146135585846
192,0.19388222129394636,0.7987519826542109,8.800292569849457,0.21391291125228146
193,0.12606407556738458,0.06103108610668411,7.581893351696189,0.012422571337486487
194,0.001,0.3458105512901412,7.978859463793359,0.10853211620041288
195,0.001,0.3248752315421032,7.9009086806846,0.16469995631121842
196,0.001,0.6167619110753361,8.052899712168383,0.20480805356482554
197,0.08189894005263679,0.3692164476839496,7.807980808633982,0.15463455178705632
198,0.001,0.4125213339058217,7.164528638259978,0.02036668855054185
199,0.04819239037871555,0.10232468070573324,7.506849667273131,0.032598446109093564
200,0.13433200223341227,0.09413735038257943,8.356187040380048,0.018802129298733112
201,0.001,1.1579752893381126,8.410199841694562,0.37327440522417416
202,0.0927240353143636,1.047099179976123,7.81964331759538,0.4291065294024846
203,0.5095175389530271,0.1867332270510288,7.5007576505131075,0.04936237225004801
204,0.031421112716895634,0.11807608188822112,8.671374596662211,0.01171647385707832
205,0.04480859588250073,0.9781163101687996,8.795937161618403,0.305319757893098
206,0.02846639088364622,0.7526115435912241,8.96242908395667,0.2802627355913206
207,0.1286055267334663,0.34101020791220205,7.385734481282307,0.3444102250578349
208,0.4479159219972222,0.11481618758613645,8.675055123281371,0.021319765773774882
209,0.10343944210399744,0.64546841048118,8.525646990838498,0.23432587792881654
210,0.4608488248663707,0.29940495956629115,9.72711948230525,0.1052935729994688
211,0.25192302354690965,1.599844901332151,9.289784694145064,0.7853750431408111
212,0.035539925847654315,1.1845658999376345,7.842341702425577,0.2349095002599345
213,1.0007176112923235,0.6138789689149274,9.459203546633958,0.188871221454806
214,0.001,1.905752691706412,8.121533438010008,0.6868318133225424
215,0.4666421258932662,0.523515045485373,8.962351269426915,6.292586615313534
216,0.468257626535932,0.09118532262903567,8.960787203917665,0.01808833814451146
217,0.22334580771182508,1.699062750429542,8.190942348560407,8.047311777947327
218,0.02928049325179553,2.1049986294299528,9.28307368833269,0.4791419154370276
219,0.034732260706754337,3.2830174842029987,8.043985828433383,1.3704701074061492
220,0.6074162321982052,0.08992059521657586,9.288892641836199,0.04098497294006366
221,0.0969926811643373,0.6950915208884456,7.492263919994523,4.030730703072023
222,0.04229468530379615,0.8425066727074542,9.27260656226058,0.4736467434466726
223,0.001,0.4415882238991121,7.923869326695608,0.16734394928490084
224,0.001,1.2060247651918643,8.427957196758625,0.4160239413526549
225,0.23284328811921706,1.1897126585549112,9.545935989529113,0.9948744184618196
226,1.55584822088956,0.06808448409250044,10.035960380416832,0.010609115034281734
227,0.08152983967028958,0.5463931061261043,8.67207525229812,0.4242649865306801
228,0.002552893327618464,0.6837073042951964,7.941263784096068,0.13580019194869367
229,0.02734028516482947,4.762728229579345,7.930072523269527,2.6282630238485942
230,0.001,1.50001480747304,8.841086929380795,2.261940508907161
231,0.26691753578074845,1.097586977813226,8.147707122359675,0.33210071045202577
232,0.9470522907407344,1.1901852419169237,9.88315616905849,2.073338066574008
233,0.001,0.5143764632462062,8.223134754111049,0.1585702349543038
234,0.04833936348043786,1.58917731392516,9.049943569229749,1.5555548375560149
235,0.013048530270673778,0.5839369074901987,8.325047246226362,0.2981769454089986
236,0.001,0.12141042879411065,7.221939167111264,0.1056940127154301
237,0.1987540845041108,2.3367338153994184,9.70714756586239,0.5318719765310352
238,0.30809174061925915,1.6083763063167067,9.58864384150226,0.5626222485974767
239,0.0869835692614262,2.1510065213086262,8.032706380620056,0.2974439822768309
240,0.003632746601165489,4.342840058081842,8.356981107751277,2.004422644974821
241,0.0309349452386152,0.42247721710985975,8.241691280735276,0.1118550830094
242,0.023574147596967826,1.4258718206493788,9.159146507012002,0.1848149969003134
243,0.001,0.4844378582371644,8.224231534715532,0.05038726337674804
244,1.139739708501276,0.20600800878438125,9.64302904879732,0.08152884184146242
245,0.08529651199746162,0.39389603713916105,7.853229105441798,0.08510686628276762
246,0.001,0.6762279425129469,8.370319549435077,0.5718557059483249
247,0.1052245399498058,0.5972202137229015,7.993286423010462,0.3180326648019029
248,0.13651821035329156,1.872531309338081,8.36664625079792,1.3939102203443037
249,0.13592889063810093,0.3313888227710512,8.309712407752247,0.1357573935338924
250,0.001,0.10114962949409104,7.830196247212467,0.020421080475304002
251,0.4106353434275373,0.4057291370445153,8.208722800842066,0.1434806235156698
252,0.09835992348697914,4.690279706909097,8.561852349027209,0.6301062618971467
253,0.3677026807321002,0.5768228671762226,9.021858863181167,0.7601175087663026
254,0.001,0.8424138916085162,7.839644339313959,0.3140943420627713
255,0.4147803252661218,0.21020053175519912,9.1595545074063,0.049232696615482616
256,0.001,0.40343939307335897,8.123466127475787,0.03868933918914914
257,0.001,0.7866949579268112,8.113157695978638,0.012230828654480294
258,1.4996809790951195,0.16199034830699524,8.517016437909366,0.015472920677832031
259,0.34154789588461304,0.7892608945502635,8.628425861524526,0.4106652997521564
260,0.0431437939514245,0.5333782812758324,7.3332624529111055,0.7914098835265426
261,0.0816091038256565,1.8006569418878813,8.304302448446611,0.955657386991266
262,0.039720076645134855,0.4828395436398652,7.698034100793003,0.17545936693153102
263,0.11974288589724826,0.2501008832762534,7.12105805611654,0.5941156441662075
264,0.012832115311968885,0.4644985478383376,8.361889336319326,0.5611061506196132
265,0.001,0.5907823115524544,7.7243560830870805,0.19407029403299267
266,0.001,0.43281916377802654,7.810147707971324,0.22398875923584285
267,0.12316131139837147,0.6315933648885113,8.581045620814564,0.5249083489339907
268,0.12197628917952487,0.8702672528114609,9.03185415395161,1.0045800128411075
269,0.04564998914046898,0.5251476552509869,8.480739662158012,0.5207545010346457
270,0.34699844227035315,0.18208878420589344,8.372795278758181,1.0501658024868112
271,0.168600263776353,1.1044333728120854,8.402169546710782,0.7110808897312231
272,0.3727690580589992,0.4413688397483471,8.077012797765137,0.5131395569534953
273,0.198726910808185,0.4336179946777127,7.988233924237893,0.1953805809713056
274,0.07410818969201577,0.6449405585269102,8.289140059060896,0.2575286418063326
275,0.001,1.0151540586533399,8.194794643404789,0.4534785818473777
276,0.001,1.1569644317424368,8.835941595149395,0.4362730672407424
277,0.8707931991762985,0.5334637333244685,8.352380807005389,0.051519881202147344
278,0.001,1.5604309198758075,7.773245933977643,0.5309848441005773
279,0.01793365727353411,0.1140097336072706,7.088887678475262,0.011014616189049654
280,0.09760842431898087,0.12175016186030756,8.199093024771338,0.01543807676037414
281,0.001,0.7632449216043781,7.101968607999152,0.2136389493287151
282,0.3356453127861167,0.8177583830645554,9.147009372572725,1.027866372222876
283,0.2938232430729581,0.7503517426131671,8.059350228470835,0.1848756086393616
284,0.22234274570863527,1.0347393184967395,8.750717366320156,0.7736494309591637
285,0.001,0.42004208570543294,7.479884067945584,0.0703557389322499
286,0.1664175860195234,3.9382942179884863,8.75023579368769,1.0310692780055781
287,0.0074017808262436344,0.3800475110967474,7.476296229570787,0.12826030812251366
288,0.001,0.9396070944081536,8.068854327655627,0.509455685050032
289,0.14380375906897316,0.2661171795442484,7.82000214192897,0.07742332133279903
290,0.001,1.5169753316854024,8.10783511574924,0.4174693759118565
291,0.120153614853933,0.21415065241423914,8.108692872194856,0.04985976030587861
292,0.057358016299057214,0.25569155180429315,8.227204583948097,0.1281535118399909
293,0.03581380019380472,0.4473627182350721,8.522997876652695,0.16152738951948145
294,0.001,2.162309220607165,8.316404780332812,3.241497636034305
295,0.17708923845579194,0.550159690861784,8.179146549349044,0.18669674038917847
296,0.6979724856961489,0.11052821496247477,9.033679934035932,0.06714170049107142
297,0.06905305651867298,1.1962138288996411,7.877744017802369,0.6171611133297853
298,0.2622152882376184,0.30558108307827536,9.022541972116668,0.25239898851883164
299,0.05305090584378986,0.7867951215646155,8.613131428365588,0.14355655392589362
300,0.001,0.23186222601825676,7.8659479593283095,0.0900487647024813
301,0.8686577352325404,0.19262009111964834,8.071414857304235,0.41337561101790177
302,0.001,1.114493526957273,8.364544136487012,0.7005699488231731
303,0.001,1.0919265732283154,8.857157533352261,0.451374039172846
304,0.001,0.6635198296925299,8.71549504966427,0.4127037062728821
305,0.001,0.7715774518998767,8.507605535844865,0.4199766950771552
306,0.001,0.5211164484819141,7.845364640731383,0.06562492575277404
307,0.014770177668286309,0.5160887096113652,8.05630350534824,0.3279922144251489
308,0.002764163165648137,0.4548528792443722,8.097844896743744,0.18573433855443888
309,0.23294821207581226,0.5621323322948023,8.119427605329786,0.12311515599664424
310,0.09438824155578836,0.3516366012099828,8.021896545729026,0.2592207353897145
311,0.10875197455249837,1.4761104959614453,8.786141248921298,0.754141898274196
312,0.001,0.18758985794630936,8.241506527957968,0.07751077263476408
313,0.0015041393506293882,1.036526385670355,8.860786334250255,0.26933728895586484
314,0.18363934502127396,0.2083043792083991,8.546937854957369,0.1036944458847174
315,0.0838927677789461,0.9164340152531046,7.754349182245772,9.58331238906614
316,0.001,0.35746060964359905,8.726002092237595,0.23649075381072426
317,0.02400916003951066,0.5757911626819324,8.30656131010828,0.16170430477818087
318,0.001,2.2346076341968666,7.806358187363047,1.203004499974362
319,0.001,0.9879398431624494,7.756350884980503,0.2150798251819329
320,0.12562568431501786,0.5549931340329449,7.602167535396923,0.3960561244271441
321,1.5551112580483133,0.6115017681993922,9.552785472192332,0.3478526585892585
322,0.3261995938605266,0.3038229672859602,8.493345626087066,1.277076767956705
323,1.3176414014126598,0.2884270505306345,9.490791583738046,0.02176414260536999
324,0.14720424242583965,0.5044315232086561,8.426758519934562,0.10962292930877003
325,0.2897293039540524,0.6116167550577022,8.903826694290217,0.3492658546766836
326,0.11055544577701153,0.3748374804351191,8.149479659557919,0.1266951441486307
327,0.003357587680486275,0.904863013954888,8.537862284651343,0.4723466531261678
328,0.02446590780425398,0.4300040933836219,7.31406622268387,0.3168637289773241
329,0.5457899486297113,0.12607398152017615,9.71846181749134,0.0329659454223283
330,1.6520946522029831,0.16011604187597292,9.647928125999686,0.01860104887759297
331,0.0003176412915251864,0.6988485097881941,7.613506520910888,0.16773541197292244
332,0.6055189252602019,1.901229728296344,10.781740347323478,0.27512131181574684
333,0.4285000666214047,0.9294648355714971,9.25217971798858,0.32431021203081706
334,0.009863124654111544,0.8437894440521942,8.101546811835561,0.4445780251817405
335,0.09853368639311498,0.8824947870893836,8.050284781038416,0.4344843009419384
336,0.001,0.14232648445282545,7.605343534546454,0.12206582828134382
337,0.7301643884783384,0.2989389044917116,9.651681898114767,0.16136386433565664
338,0.001,0.625315739976048,8.41349545740093,0.1931034381253757
339,0.001,0.2287591906648183,8.986144935889481,0.31724643264722685
340,0.048571652790261516,1.4832197450825575,7.970887347878512,0.4263285574716952
341,0.18517655584599074,0.4729767623843281,7.80661599217416,0.15104775625216915
342,0.9087358015007412,0.15788566367728266,8.03977576322333,0.13597488004895888
343,0.4488366085933863,0.9695899520408248,7.907534356813604,0.23563191836842026
344,0.1007956639006774,0.14215603942572855,7.821262603623682,0.025766655299274924
345,0.040453127943016136,0.838620919665996,7.978621752713106,0.011781780812895116
346,0.17418566690143225,0.8950781789481154,8.264658636005942,0.2571491740107813
347,0.005526374750563723,1.033247376753027,8.57417279609575,0.8518751864276761
348,0.001,0.7419134847785909,7.933363859383733,0.13837385800171392
349,0.23583851212195175,0.4278835535838277,8.238511505841457,0.11484485825227204
350,0.2926551951881019,0.460041877169278,9.440168397977157,0.1204619235081874
351,0.5274055990117033,0.17173531387402186,9.616593850456843,0.06770296317266503
352,0.09548000511342908,0.4708579631802522,7.623020269822526,0.20149248813104464
353,0.1934781234327828,0.32770710500967537,7.907833448514623,0.17457696856366026
354,0.11092246934266986,0.6109858682694022,8.256488983542692,0.2538958551001847
355,0.9326342382229612,0.11664568943086162,9.554816245111992,0.04794650068765044
356,0.02444223344683753,0.9658053760865772,8.470061652319956,0.4036555491775777
357,0.8017418815176136,1.1440664375331668,8.421054771901593,6.130462766429941
358,0.7310070245817913,0.7185163391296604,9.79501732599423,0.6574649591310645
359,0.1862643050463281,1.0523326413517318,8.65727417613686,6.753458704232565
360,0.001,0.2733445271990622,7.694044699128862,0.010727651562433662
361,0.4161114300928533,0.608328919405102,8.000104748911273,0.015253427036838747
362,0.13955429415183168,0.5255492615466161,8.010488663913389,0.1600222927152541
363,0.3487129880007762,0.5930589846154672,8.368539632939553,0.24011265520190744
364,0.114184092494036,0.6430747224013487,8.142172834885217,0.4858989186568966
365,0.33907545337770084,2.1966260508236473,8.201419352376208,1.6794877392612295
366,0.001,0.270893271788969,7.741911766544211,0.010422821157051976
367,0.04682212592283815,0.7268397394265713,8.542997865081016,0.6093352441847588
368,0.012743777812285306,0.6387746764288751,8.533292787612533,0.31690922029954915
369,0.021958705157337253,1.9827634162658203,8.454669507355566,0.6997516796839649
370,0.12908645858098342,2.6022349557648616,7.884508293132592,0.667957285720558
371,0.013012683481834377,0.9318155211819704,8.123479959046778,0.5206353275710267
372,0.023872857944898296,2.1911343006865187,8.704998277586766,1.4809556423635215
373,0.07578766295142768,0.5059480069104162,8.593133490372269,0.4074229735203295
374,0.001,0.8160273028133955,8.145820438460328,0.19701356239192408
375,0.14435407859463956,0.6466348818883128,8.043224844672286,0.1094688385507
376,0.062478327233386234,2.2893425227632043,8.495882179892776,3.1034815568405563
377,1.4434653558757835,0.24006586272889854,9.685098464070867,0.024269639460921973
378,0.001,2.602460688334651,8.143694540363471,1.4258827781837038
379,0.024719148541135997,0.33522476879201085,8.112434730824319,0.02318266013378612
380,0.001,0.44080915922491604,8.158467422609133,0.1290602780973446
381,0.0874506555831627,0.3665341001220629,8.010741304919533,0.030559698343642708
382,0.001,0.4733327189852348,7.934660143031424,0.2738529567255696
383,0.001,1.0032114946200827,7.266581093140656,0.3207730772121701
384,0.0818299791459455,1.206860116755299,8.791213765299899,0.74340229399112
385,0.3719231160879469,0.31545528510669474,8.581592274926006,0.3181135974132136
386,0.001,0.5967933915306489,7.9090957075660775,0.033299313441297614
387,0.018704159805664537,2.9210520136491787,8.49988777322736,2.1238486198340256
388,0.4448627794914117,0.4734230326618558,8.662337589197811,0.10005346040432317
389,0.347477275560392,1.940245085622345,7.700433839416963,0.4337670977360853
390,0.08096130510565593,1.1687141915475536,8.099603640356612,0.37553277395735457
391,0.13971204116008112,1.422905856350486,8.35027241123346,2.3208079147579204
